team,side,player_name,player_id,game_id,"last_name, first_name",year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,xba,xslg,woba,xwoba,sprint_speed
Pittsburgh Pirates,home,Ke'Bryan Hayes,663647,777859,"Hayes, Ke'Bryan",2025.0,28.0,164.0,177.0,41.0,35.0,3.0,2.0,1.0,36.0,10.0,20.3,5.6,0.25,0.311,0.301,0.612,0.247,0.359,0.277,0.29,26.8
Pittsburgh Pirates,home,Andrew McCutchen,457705,777859,"McCutchen, Andrew",2025.0,38.0,133.0,156.0,33.0,23.0,7.0,0.0,3.0,27.0,20.0,17.3,12.8,0.248,0.368,0.348,0.716,0.27,0.46,0.322,0.359,27.1
Pittsburgh Pirates,home,Bryan Reynolds,668804,777859,"Reynolds, Bryan",2025.0,30.0,182.0,201.0,37.0,26.0,5.0,0.0,6.0,57.0,16.0,28.4,8.0,0.203,0.33,0.269,0.599,0.254,0.482,0.266,0.34,28.0
Pittsburgh Pirates,home,Joey Bart,663698,777859,"Bart, Joey",2025.0,28.0,122.0,145.0,33.0,27.0,4.0,1.0,1.0,35.0,20.0,24.1,13.8,0.27,0.344,0.386,0.73,0.247,0.421,0.337,0.35,26.0
Pittsburgh Pirates,home,Alexander Canario,672744,777859,"Canario, Alexander",2025.0,25.0,70.0,77.0,16.0,11.0,2.0,0.0,3.0,20.0,7.0,26.0,9.1,0.229,0.386,0.299,0.685,0.251,0.541,0.304,0.365,27.8
Pittsburgh Pirates,home,Nick Solak,669256,777859,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pittsburgh Pirates,home,Tommy Pham,502054,777859,"Pham, Tommy",2025.0,37.0,112.0,126.0,20.0,16.0,4.0,0.0,0.0,35.0,12.0,27.8,9.5,0.179,0.214,0.262,0.476,0.201,0.275,0.222,0.252,27.5
Pittsburgh Pirates,home,Isiah Kiner-Falefa,643396,777859,"Kiner-Falefa, Isiah",2025.0,30.0,122.0,132.0,34.0,29.0,3.0,1.0,1.0,23.0,8.0,17.4,6.1,0.279,0.344,0.328,0.672,0.261,0.324,0.303,0.285,27.3
Pittsburgh Pirates,home,Jared Triolo,669707,777859,"Triolo, Jared",2025.0,27.0,81.0,91.0,12.0,6.0,4.0,0.0,2.0,15.0,7.0,16.5,7.7,0.148,0.272,0.222,0.494,0.234,0.406,0.224,0.307,28.4
Cincinnati Reds,away,TJ Friedl,670770,777859,"Friedl Jr., TJ",2025.0,29.0,166.0,194.0,44.0,33.0,7.0,1.0,3.0,33.0,23.0,17.0,11.9,0.265,0.373,0.358,0.731,0.252,0.325,0.329,0.306,26.8
Cincinnati Reds,away,Santiago Espinal,669289,777859,"Espinal, Santiago",2025.0,30.0,129.0,139.0,36.0,30.0,6.0,0.0,0.0,12.0,10.0,8.6,7.2,0.279,0.326,0.331,0.657,0.249,0.318,0.297,0.278,26.9
