team,side,player_name,player_id,game_id,"last_name, first_name",year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,xba,xslg,woba,xwoba,sprint_speed
Miami Marlins,home,Xavier Edwards,669364,777483,"Edwards, Xavier",2025.0,25.0,215.0,245.0,60.0,53.0,6.0,1.0,0.0,37.0,25.0,15.1,10.2,0.279,0.316,0.354,0.67,0.258,0.313,0.305,0.294,27.7
Miami Marlins,home,Jesús Sánchez,660821,777483,"Sánchez, Jesús",2025.0,27.0,179.0,202.0,46.0,32.0,7.0,1.0,6.0,47.0,20.0,23.3,9.9,0.257,0.408,0.332,0.74,0.258,0.468,0.327,0.345,26.7
Miami Marlins,home,Otto Lopez,672640,777483,"Lopez, Otto",2025.0,26.0,198.0,219.0,47.0,34.0,7.0,0.0,6.0,30.0,20.0,13.7,9.1,0.237,0.364,0.311,0.675,0.287,0.48,0.3,0.361,28.4
Miami Marlins,home,Agustín Ramírez,682663,777483,"Ramírez, Agustín",2025.0,23.0,183.0,196.0,44.0,23.0,11.0,0.0,10.0,32.0,13.0,16.3,6.6,0.24,0.464,0.291,0.755,0.277,0.493,0.327,0.35,26.6
Miami Marlins,home,Kyle Stowers,669065,777483,"Stowers, Kyle",2025.0,27.0,225.0,253.0,62.0,42.0,8.0,2.0,10.0,73.0,22.0,28.9,8.7,0.276,0.462,0.345,0.807,0.273,0.52,0.351,0.371,26.9
Miami Marlins,home,Eric Wagaman,676572,777483,"Wagaman, Eric",2025.0,27.0,241.0,261.0,60.0,41.0,14.0,1.0,4.0,48.0,16.0,18.4,6.1,0.249,0.365,0.291,0.656,0.282,0.452,0.288,0.333,27.0
Miami Marlins,home,Liam Hicks,689414,777483,"Hicks, Liam",2025.0,26.0,118.0,136.0,33.0,21.0,7.0,1.0,4.0,18.0,13.0,13.2,9.6,0.28,0.458,0.358,0.816,0.255,0.385,0.358,0.32,25.9
Miami Marlins,home,Connor Norby,681393,777483,"Norby, Connor",2025.0,25.0,174.0,184.0,42.0,28.0,10.0,1.0,3.0,52.0,7.0,28.3,3.8,0.241,0.362,0.283,0.645,0.229,0.418,0.285,0.297,28.7
Miami Marlins,home,Dane Myers,667472,777483,"Myers, Dane",2025.0,29.0,129.0,138.0,43.0,32.0,7.0,0.0,4.0,32.0,8.0,23.2,5.8,0.333,0.481,0.377,0.858,0.313,0.487,0.376,0.366,28.2
Philadelphia Phillies,away,Trea Turner,607208,777483,"Turner, Trea",2025.0,32.0,283.0,311.0,85.0,61.0,15.0,2.0,7.0,51.0,23.0,16.4,7.4,0.3,0.442,0.36,0.802,0.272,0.419,0.353,0.329,29.9
