team,side,player_name,player_id,game_id,"last_name, first_name",year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,xba,xslg,woba,xwoba,sprint_speed
Atlanta Braves,home,Ronald Acuña Jr.,660670,777640,"Acuña Jr., Ronald",2025.0,27.0,41.0,46.0,14.0,9.0,2.0,0.0,3.0,15.0,5.0,32.6,10.9,0.341,0.61,0.413,1.023,0.274,0.614,0.435,0.399,27.1
Atlanta Braves,home,Drake Baldwin,686948,777640,"Baldwin, Drake",2025.0,24.0,111.0,120.0,35.0,25.0,4.0,0.0,6.0,17.0,9.0,14.2,7.5,0.315,0.514,0.367,0.881,0.313,0.512,0.384,0.377,25.8
Atlanta Braves,home,Austin Riley,663586,777640,"Riley, Austin",2025.0,28.0,244.0,265.0,66.0,46.0,10.0,0.0,10.0,72.0,18.0,27.2,6.8,0.27,0.434,0.328,0.762,0.264,0.485,0.335,0.346,28.6
Atlanta Braves,home,Matt Olson,621566,777640,"Olson, Matt",2025.0,31.0,224.0,260.0,53.0,29.0,12.0,0.0,12.0,62.0,33.0,23.8,12.7,0.237,0.451,0.335,0.786,0.263,0.536,0.345,0.384,25.0
Atlanta Braves,home,Marcell Ozuna,542303,777640,"Ozuna, Marcell",2025.0,34.0,197.0,249.0,54.0,38.0,6.0,0.0,10.0,55.0,49.0,22.1,19.7,0.274,0.457,0.418,0.875,0.276,0.515,0.388,0.404,24.6
Atlanta Braves,home,Ozzie Albies,645277,777640,"Albies, Ozzie",2025.0,28.0,233.0,258.0,54.0,40.0,8.0,0.0,6.0,40.0,22.0,15.5,8.5,0.232,0.343,0.302,0.645,0.242,0.365,0.29,0.301,27.3
Atlanta Braves,home,Alex Verdugo,657077,777640,"Verdugo, Alex",2025.0,29.0,142.0,154.0,36.0,27.0,9.0,0.0,0.0,19.0,10.0,12.3,6.5,0.254,0.317,0.312,0.629,0.275,0.39,0.285,0.317,25.8
Atlanta Braves,home,Nick Allen,669397,777640,"Allen, Nick",2025.0,26.0,146.0,167.0,34.0,30.0,4.0,0.0,0.0,39.0,14.0,23.4,8.4,0.233,0.26,0.305,0.565,0.216,0.259,0.262,0.252,27.2
Atlanta Braves,home,Michael Harris II,671739,777640,"Harris II, Michael",2025.0,24.0,229.0,245.0,52.0,37.0,10.0,2.0,3.0,48.0,10.0,19.6,4.1,0.227,0.328,0.255,0.583,0.273,0.403,0.253,0.306,28.4
Arizona Diamondbacks,away,Corbin Carroll,682998,777640,"Carroll, Corbin",2025.0,24.0,247.0,276.0,64.0,29.0,11.0,6.0,18.0,67.0,23.0,24.3,8.3,0.259,0.571,0.337,0.908,0.277,0.6,0.387,0.402,29.6
Arizona Diamondbacks,away,Ketel Marte,606466,777640,"Marte, Ketel",2025.0,31.0,123.0,149.0,36.0,20.0,6.0,0.0,10.0,18.0,22.0,12.1,14.8,0.293,0.585,0.416,1.001,0.33,0.626,0.427,0.45,26.2
Arizona Diamondbacks,away,Geraldo Perdomo,672695,777640,"Perdomo, Geraldo",2025.0,25.0,213.0,260.0,59.0,40.0,13.0,0.0,6.0,29.0,35.0,11.2,13.5,0.277,0.423,0.376,0.799,0.253,0.378,0.353,0.33,27.0
Arizona Diamondbacks,away,Josh Naylor,647304,777640,"Naylor, Josh",2025.0,28.0,230.0,254.0,66.0,44.0,14.0,1.0,7.0,32.0,20.0,12.6,7.9,0.287,0.448,0.344,0.792,0.286,0.441,0.345,0.341,24.5
Arizona Diamondbacks,away,Eugenio Suárez,553993,777640,"Suárez, Eugenio",2025.0,33.0,220.0,249.0,50.0,22.0,12.0,0.0,16.0,60.0,19.0,24.1,7.6,0.227,0.5,0.305,0.805,0.245,0.54,0.345,0.368,26.6
Arizona Diamondbacks,away,Lourdes Gurriel Jr.,666971,777640,"Gurriel Jr., Lourdes",2025.0,31.0,217.0,238.0,55.0,33.0,13.0,1.0,8.0,32.0,14.0,13.4,5.9,0.253,0.433,0.298,0.731,0.269,0.441,0.316,0.325,26.7
Arizona Diamondbacks,away,Pavin Smith,656976,777640,"Smith, Pavin",2025.0,29.0,151.0,179.0,43.0,25.0,13.0,1.0,4.0,54.0,28.0,30.2,15.6,0.285,0.464,0.397,0.861,0.231,0.424,0.38,0.342,26.2
Arizona Diamondbacks,away,Alek Thomas,677950,777640,"Thomas, Alek",2025.0,25.0,150.0,162.0,38.0,27.0,8.0,2.0,1.0,40.0,6.0,24.7,3.7,0.253,0.353,0.298,0.651,0.247,0.375,0.289,0.298,28.1
Arizona Diamondbacks,away,Jose Herrera,645444,777640,"Herrera, Jose",2025.0,28.0,58.0,70.0,11.0,7.0,3.0,0.0,1.0,18.0,9.0,25.7,12.9,0.19,0.293,0.299,0.592,0.157,0.221,0.274,0.234,24.4
St. Louis Cardinals,home,Lars Nootbaar,663457,777642,"Nootbaar, Lars",2025.0,27.0,229.0,268.0,57.0,37.0,12.0,0.0,8.0,51.0,35.0,19.0,13.1,0.249,0.406,0.351,0.757,0.266,0.454,0.335,0.355,27.0
St. Louis Cardinals,home,Masyn Winn,691026,777642,"Winn, Masyn",2025.0,23.0,178.0,203.0,50.0,34.0,10.0,0.0,6.0,43.0,19.0,21.2,9.4,0.281,0.438,0.356,0.794,0.267,0.404,0.35,0.329,28.5
St. Louis Cardinals,home,Brendan Donovan,680977,777642,"Donovan, Brendan",2025.0,28.0,221.0,246.0,71.0,48.0,19.0,0.0,4.0,28.0,19.0,11.4,7.7,0.321,0.462,0.384,0.846,0.321,0.499,0.371,0.384,26.7
St. Louis Cardinals,home,Willson Contreras,575929,777642,"Contreras, Willson",2025.0,33.0,212.0,239.0,51.0,34.0,11.0,0.0,6.0,59.0,17.0,24.7,7.1,0.241,0.377,0.319,0.696,0.274,0.49,0.311,0.362,27.2
St. Louis Cardinals,home,Iván Herrera,671056,777642,"Herrera, Iván",2025.0,25.0,95.0,112.0,31.0,19.0,7.0,0.0,5.0,21.0,13.0,18.8,11.6,0.326,0.558,0.411,0.969,0.282,0.51,0.417,0.38,26.7
St. Louis Cardinals,home,Nolan Arenado,571448,777642,"Arenado, Nolan",2025.0,34.0,211.0,235.0,48.0,31.0,10.0,1.0,6.0,26.0,20.0,11.1,8.5,0.227,0.37,0.298,0.668,0.24,0.373,0.291,0.297,25.7
St. Louis Cardinals,home,Alec Burleson,676475,777642,"Burleson, Alec",2025.0,26.0,158.0,170.0,46.0,34.0,7.0,0.0,5.0,25.0,12.0,14.7,7.1,0.291,0.43,0.341,0.771,0.267,0.433,0.338,0.324,24.7
St. Louis Cardinals,home,Ryan Vilade,668723,777642,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
