team,side,player_name,player_id,game_id,"last_name, first_name",year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,xba,xslg,woba,xwoba,sprint_speed
New York Yankees,home,Paul Goldschmidt,502671,777142,"Goldschmidt, Paul",2025.0,37.0,326.0,359.0,96.0,65.0,22.0,1.0,8.0,60.0,28.0,16.7,7.8,0.294,0.442,0.353,0.795,0.285,0.483,0.343,0.352,26.4
New York Yankees,home,Cody Bellinger,641355,777142,"Bellinger, Cody",2025.0,29.0,333.0,368.0,95.0,59.0,17.0,3.0,16.0,53.0,29.0,14.4,7.9,0.285,0.498,0.34,0.838,0.274,0.461,0.358,0.342,28.4
New York Yankees,home,Aaron Judge,592450,777142,"Judge, Aaron",2025.0,33.0,345.0,422.0,122.0,64.0,22.0,2.0,34.0,107.0,69.0,25.4,16.4,0.354,0.725,0.462,1.187,0.311,0.724,0.481,0.462,26.9
New York Yankees,home,Giancarlo Stanton,519317,777142,"Stanton, Giancarlo",2025.0,35.0,63.0,71.0,16.0,11.0,2.0,0.0,3.0,22.0,8.0,31.0,11.3,0.254,0.429,0.338,0.767,0.215,0.384,0.338,0.303,23.9
New York Yankees,home,Jazz Chisholm Jr.,665862,777142,"Chisholm Jr., Jazz",2025.0,27.0,226.0,264.0,57.0,30.0,10.0,0.0,17.0,71.0,31.0,26.9,11.7,0.252,0.522,0.35,0.872,0.257,0.561,0.375,0.388,27.6
New York Yankees,home,Trent Grisham,663757,777142,"Grisham, Trent",2025.0,28.0,263.0,305.0,67.0,43.0,7.0,1.0,16.0,70.0,41.0,23.0,13.4,0.255,0.471,0.357,0.828,0.261,0.509,0.362,0.375,27.0
New York Yankees,home,Anthony Volpe,683011,777142,"Volpe, Anthony",2025.0,24.0,335.0,378.0,72.0,37.0,22.0,3.0,10.0,91.0,34.0,24.1,9.0,0.215,0.388,0.289,0.677,0.232,0.401,0.296,0.309,28.4
New York Yankees,home,Austin Wells,669224,777142,"Wells, Austin",2025.0,25.0,251.0,283.0,57.0,27.0,15.0,1.0,14.0,67.0,19.0,23.7,6.7,0.227,0.462,0.286,0.748,0.224,0.421,0.318,0.306,26.6
New York Yankees,home,Oswald Peraza,672724,777142,"Peraza, Oswald",2025.0,25.0,143.0,155.0,23.0,15.0,5.0,0.0,3.0,43.0,11.0,27.7,7.1,0.161,0.259,0.226,0.485,0.221,0.359,0.22,0.283,29.2
Chicago Cubs,away,Nico Hoerner,663538,777142,"Hoerner, Nico",2025.0,28.0,342.0,369.0,98.0,75.0,18.0,2.0,3.0,24.0,20.0,6.5,5.4,0.287,0.377,0.333,0.71,0.278,0.366,0.314,0.304,28.4
Chicago Cubs,away,Kyle Tucker,663656,777142,"Tucker, Kyle",2025.0,28.0,349.0,413.0,99.0,59.0,19.0,4.0,17.0,58.0,58.0,14.0,14.0,0.284,0.507,0.386,0.893,0.29,0.536,0.381,0.392,26.6
Chicago Cubs,away,Seiya Suzuki,673548,777142,"Suzuki, Seiya",2025.0,30.0,360.0,398.0,94.0,44.0,22.0,3.0,25.0,108.0,33.0,27.1,8.3,0.261,0.547,0.319,0.866,0.27,0.541,0.365,0.367,28.0
Chicago Cubs,away,Carson Kelly,608348,777142,"Kelly, Carson",2025.0,30.0,192.0,226.0,51.0,29.0,10.0,1.0,11.0,36.0,31.0,15.9,13.7,0.266,0.5,0.367,0.867,0.261,0.475,0.375,0.363,26.0
Chicago Cubs,away,Pete Crow-Armstrong,691718,777142,"Crow-Armstrong, Pete",2025.0,23.0,364.0,392.0,98.0,48.0,21.0,4.0,25.0,91.0,18.0,23.2,4.6,0.269,0.555,0.307,0.862,0.264,0.533,0.365,0.354,29.6
Chicago Cubs,away,Dansby Swanson,621020,777142,"Swanson, Dansby",2025.0,31.0,360.0,392.0,91.0,61.0,13.0,2.0,15.0,104.0,27.0,26.5,6.9,0.253,0.425,0.302,0.727,0.272,0.48,0.314,0.346,28.3
Chicago Cubs,away,Ian Happ,664023,777142,"Happ, Ian",2025.0,30.0,340.0,394.0,76.0,49.0,15.0,0.0,12.0,90.0,50.0,22.8,12.7,0.224,0.374,0.322,0.696,0.252,0.424,0.311,0.341,27.2
Chicago Cubs,away,Justin Turner,457759,777142,"Turner, Justin",2025.0,40.0,111.0,129.0,24.0,19.0,3.0,0.0,2.0,22.0,13.0,17.1,10.1,0.216,0.297,0.295,0.592,0.245,0.37,0.267,0.31,25.3
