team,side,player_name,player_id,game_id,"last_name, first_name",year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,xba,xslg,woba,xwoba,sprint_speed
Texas Rangers,home,Josh Smith,669701,777678,"Smith, Josh",2025.0,27.0,166.0,187.0,43.0,33.0,5.0,1.0,4.0,34.0,18.0,18.2,9.6,0.259,0.373,0.333,0.706,0.269,0.408,0.315,0.329,27.6
Texas Rangers,home,Wyatt Langford,694671,777678,"Langford, Wyatt",2025.0,23.0,183.0,208.0,43.0,25.0,7.0,0.0,11.0,51.0,22.0,24.5,10.6,0.235,0.454,0.317,0.771,0.253,0.506,0.335,0.362,28.9
Texas Rangers,home,Corey Seager,608369,777678,"Seager, Corey",2025.0,31.0,112.0,119.0,32.0,22.0,4.0,0.0,6.0,23.0,7.0,19.3,5.9,0.286,0.482,0.328,0.81,0.31,0.599,0.35,0.399,24.1
Texas Rangers,home,Josh Jung,673962,777678,"Jung, Josh",2025.0,27.0,184.0,196.0,51.0,36.0,7.0,1.0,7.0,46.0,11.0,23.5,5.6,0.277,0.44,0.321,0.761,0.267,0.477,0.334,0.339,27.0
Texas Rangers,home,Alejandro Osuna,696030,777678,"Osuna, Alejandro",2025.0,22.0,12.0,17.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,17.6,23.5,0.333,0.333,0.529,0.862,0.414,0.471,0.416,0.481,0.0
Texas Rangers,home,Jake Burger,669394,777678,"Burger, Jake",2025.0,29.0,167.0,177.0,35.0,19.0,9.0,0.0,7.0,47.0,5.0,26.6,2.8,0.21,0.389,0.243,0.632,0.238,0.473,0.274,0.319,28.1
Texas Rangers,home,Jonah Heim,641680,777678,"Heim, Jonah",2025.0,30.0,150.0,160.0,36.0,27.0,3.0,0.0,6.0,38.0,8.0,23.8,5.0,0.24,0.38,0.281,0.661,0.239,0.386,0.291,0.291,25.2
Texas Rangers,home,Marcus Semien,543760,777678,"Semien, Marcus",2025.0,34.0,202.0,230.0,39.0,34.0,1.0,0.0,4.0,49.0,23.0,21.3,10.0,0.193,0.257,0.278,0.535,0.24,0.391,0.249,0.32,28.2
Texas Rangers,home,Sam Haggerty,664059,777678,"Haggerty, Sam",2025.0,31.0,54.0,58.0,13.0,8.0,2.0,2.0,1.0,8.0,4.0,13.8,6.9,0.241,0.407,0.293,0.7,0.303,0.472,0.306,0.357,28.6
St. Louis Cardinals,away,Lars Nootbaar,663457,777678,"Nootbaar, Lars",2025.0,27.0,222.0,259.0,55.0,35.0,12.0,0.0,8.0,49.0,33.0,18.9,12.7,0.248,0.41,0.347,0.757,0.266,0.457,0.335,0.356,27.0
St. Louis Cardinals,away,Masyn Winn,691026,777678,"Winn, Masyn",2025.0,23.0,170.0,194.0,47.0,32.0,9.0,0.0,6.0,43.0,18.0,22.2,9.3,0.276,0.435,0.352,0.787,0.264,0.404,0.348,0.328,28.5
St. Louis Cardinals,away,Brendan Donovan,680977,777678,"Donovan, Brendan",2025.0,28.0,213.0,237.0,70.0,48.0,18.0,0.0,4.0,27.0,18.0,11.4,7.6,0.329,0.469,0.39,0.859,0.321,0.503,0.377,0.385,26.7
St. Louis Cardinals,away,Willson Contreras,575929,777678,"Contreras, Willson",2025.0,33.0,203.0,230.0,49.0,33.0,10.0,0.0,6.0,56.0,17.0,24.3,7.4,0.241,0.379,0.323,0.702,0.269,0.49,0.314,0.362,27.2
St. Louis Cardinals,away,Iván Herrera,671056,777678,"Herrera, Iván",2025.0,25.0,87.0,103.0,29.0,17.0,7.0,0.0,5.0,18.0,12.0,17.5,11.7,0.333,0.586,0.417,1.003,0.293,0.54,0.429,0.395,26.6
St. Louis Cardinals,away,Nolan Arenado,571448,777678,"Arenado, Nolan",2025.0,34.0,202.0,226.0,47.0,30.0,10.0,1.0,6.0,26.0,20.0,11.5,8.8,0.233,0.381,0.305,0.686,0.244,0.382,0.299,0.304,25.6
St. Louis Cardinals,away,Alec Burleson,676475,777678,"Burleson, Alec",2025.0,26.0,151.0,161.0,42.0,31.0,7.0,0.0,4.0,25.0,10.0,15.5,6.2,0.278,0.404,0.323,0.727,0.26,0.411,0.319,0.309,24.5
St. Louis Cardinals,away,Pedro Pagés,686780,777678,"Pagés, Pedro",2025.0,26.0,136.0,145.0,29.0,17.0,8.0,0.0,4.0,34.0,7.0,23.4,4.8,0.213,0.36,0.255,0.615,0.211,0.327,0.27,0.257,25.5
St. Louis Cardinals,away,Victor Scott II,687363,777678,"Scott II, Victor",2025.0,24.0,174.0,200.0,45.0,34.0,8.0,1.0,2.0,53.0,19.0,26.5,9.5,0.259,0.351,0.335,0.686,0.241,0.323,0.309,0.292,30.0
Atlanta Braves,home,Ronald Acuña Jr.,660670,777692,"Acuña Jr., Ronald",2025.0,27.0,30.0,34.0,11.0,6.0,2.0,0.0,3.0,10.0,4.0,29.4,11.8,0.367,0.733,0.441,1.174,0.297,0.725,0.497,0.456,26.9
Atlanta Braves,home,Austin Riley,663586,777692,"Riley, Austin",2025.0,28.0,232.0,253.0,64.0,44.0,10.0,0.0,10.0,70.0,18.0,27.7,7.1,0.276,0.448,0.336,0.784,0.265,0.493,0.344,0.35,28.6
Atlanta Braves,home,Marcell Ozuna,542303,777692,"Ozuna, Marcell",2025.0,34.0,186.0,237.0,52.0,37.0,6.0,0.0,9.0,52.0,48.0,21.9,20.3,0.28,0.457,0.426,0.883,0.277,0.495,0.393,0.401,24.5
Atlanta Braves,home,Matt Olson,621566,777692,"Olson, Matt",2025.0,31.0,214.0,248.0,51.0,28.0,11.0,0.0,12.0,59.0,31.0,23.8,12.5,0.238,0.458,0.335,0.793,0.265,0.551,0.347,0.389,24.9
Atlanta Braves,home,Ozzie Albies,645277,777692,"Albies, Ozzie",2025.0,28.0,222.0,246.0,52.0,38.0,8.0,0.0,6.0,37.0,21.0,15.0,8.5,0.234,0.351,0.305,0.656,0.244,0.371,0.295,0.304,27.3
Atlanta Braves,home,Sean Murphy,669221,777692,"Murphy, Sean",2025.0,30.0,118.0,136.0,27.0,14.0,4.0,0.0,9.0,43.0,13.0,31.6,9.6,0.229,0.492,0.331,0.823,0.234,0.47,0.36,0.351,24.7
