team,side,player_name,player_id,game_id,"last_name, first_name",year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,xba,xslg,woba,xwoba,sprint_speed
Pittsburgh Pirates,home,Tommy Pham,502054,777341,"Pham, Tommy",2025.0,37.0,166.0,188.0,37.0,30.0,6.0,0.0,1.0,50.0,18.0,26.6,9.6,0.223,0.277,0.298,0.575,0.21,0.298,0.261,0.265,27.6
Pittsburgh Pirates,home,Andrew McCutchen,457705,777341,"McCutchen, Andrew",2025.0,38.0,251.0,285.0,65.0,44.0,13.0,0.0,8.0,59.0,29.0,20.7,10.2,0.259,0.406,0.338,0.744,0.269,0.44,0.328,0.342,27.3
Pittsburgh Pirates,home,Bryan Reynolds,668804,777341,"Reynolds, Bryan",2025.0,30.0,296.0,330.0,69.0,46.0,13.0,2.0,8.0,85.0,29.0,25.8,8.8,0.233,0.372,0.303,0.675,0.278,0.505,0.297,0.364,27.9
Pittsburgh Pirates,home,Nick Gonzales,693304,777341,"Gonzales, Nick",2025.0,26.0,83.0,88.0,25.0,17.0,3.0,2.0,3.0,16.0,4.0,18.2,4.5,0.301,0.494,0.33,0.824,0.278,0.459,0.353,0.33,28.8
Pittsburgh Pirates,home,Joey Bart,663698,777341,"Bart, Joey",2025.0,28.0,166.0,192.0,40.0,33.0,5.0,1.0,1.0,48.0,23.0,25.0,12.0,0.241,0.301,0.344,0.645,0.234,0.398,0.299,0.326,26.2
Pittsburgh Pirates,home,Ke'Bryan Hayes,663647,777341,"Hayes, Ke'Bryan",2025.0,28.0,272.0,293.0,63.0,55.0,4.0,2.0,2.0,61.0,16.0,20.8,5.5,0.232,0.283,0.284,0.567,0.241,0.349,0.258,0.284,27.1
Pittsburgh Pirates,home,Jared Triolo,669707,777341,"Triolo, Jared",2025.0,27.0,124.0,144.0,21.0,12.0,6.0,0.0,3.0,24.0,16.0,16.7,11.1,0.169,0.29,0.268,0.558,0.239,0.428,0.252,0.327,28.6
Pittsburgh Pirates,home,Alexander Canario,672744,777341,"Canario, Alexander",2025.0,25.0,140.0,152.0,30.0,23.0,3.0,1.0,3.0,49.0,12.0,32.2,7.9,0.214,0.314,0.276,0.59,0.225,0.429,0.265,0.308,27.9
Pittsburgh Pirates,home,Isiah Kiner-Falefa,643396,777341,"Kiner-Falefa, Isiah",2025.0,30.0,231.0,251.0,63.0,50.0,10.0,2.0,1.0,41.0,12.0,16.3,4.8,0.273,0.346,0.319,0.665,0.264,0.323,0.296,0.286,27.3
New York Mets,away,Francisco Lindor,596019,777341,"Lindor, Francisco",2025.0,31.0,321.0,363.0,85.0,55.0,14.0,0.0,16.0,65.0,28.0,17.9,7.7,0.265,0.458,0.333,0.791,0.266,0.471,0.342,0.348,27.3
New York Mets,away,Brandon Nimmo,607043,777341,"Nimmo, Brandon",2025.0,32.0,291.0,320.0,73.0,44.0,14.0,0.0,15.0,61.0,25.0,19.1,7.8,0.251,0.454,0.313,0.767,0.266,0.464,0.332,0.34,27.3
New York Mets,away,Juan Soto,665742,777341,"Soto, Juan",2025.0,26.0,288.0,360.0,74.0,41.0,14.0,0.0,19.0,57.0,67.0,15.8,18.6,0.257,0.503,0.394,0.897,0.321,0.659,0.386,0.464,26.0
New York Mets,away,Pete Alonso,624413,777341,"Alonso, Pete",2025.0,30.0,308.0,359.0,90.0,48.0,23.0,1.0,18.0,83.0,37.0,23.1,10.3,0.292,0.549,0.384,0.933,0.303,0.614,0.4,0.423,25.7
New York Mets,away,Jeff McNeil,643446,777341,"McNeil, Jeff",2025.0,33.0,157.0,183.0,40.0,22.0,7.0,3.0,8.0,19.0,21.0,10.4,11.5,0.255,0.49,0.344,0.834,0.265,0.392,0.355,0.328,26.0
New York Mets,away,Mark Vientos,668901,777341,"Vientos, Mark",2025.0,25.0,187.0,208.0,43.0,28.0,8.0,1.0,6.0,49.0,17.0,23.6,8.2,0.23,0.38,0.298,0.678,0.231,0.376,0.299,0.297,26.0
New York Mets,away,Brett Baty,683146,777341,"Baty, Brett",2025.0,25.0,182.0,197.0,41.0,27.0,4.0,2.0,8.0,52.0,12.0,26.4,6.1,0.225,0.401,0.276,0.677,0.249,0.451,0.295,0.323,27.3
New York Mets,away,Ronny Mauricio,677595,777341,"Mauricio, Ronny",2025.0,24.0,62.0,66.0,14.0,9.0,2.0,0.0,3.0,21.0,3.0,31.8,4.5,0.226,0.403,0.273,0.676,0.241,0.422,0.296,0.307,25.5
New York Mets,away,Hayden Senger,663584,777341,"Senger, Hayden",2025.0,28.0,33.0,34.0,6.0,5.0,1.0,0.0,0.0,11.0,1.0,32.4,2.9,0.182,0.212,0.206,0.418,0.241,0.366,0.188,0.274,26.0
Baltimore Orioles,home,Jackson Holliday,702616,777343,"Holliday, Jackson",2025.0,21.0,282.0,303.0,73.0,50.0,12.0,2.0,9.0,72.0,17.0,23.8,5.6,0.259,0.411,0.31,0.721,0.27,0.471,0.317,0.341,28.7
Baltimore Orioles,home,Jordan Westburg,676059,777343,"Westburg, Jordan",2025.0,26.0,135.0,146.0,30.0,18.0,4.0,1.0,7.0,38.0,9.0,26.0,6.2,0.222,0.422,0.281,0.703,0.253,0.461,0.307,0.332,29.0
Baltimore Orioles,home,Gunnar Henderson,683002,777343,"Henderson, Gunnar",2025.0,24.0,277.0,309.0,75.0,51.0,14.0,2.0,8.0,76.0,30.0,24.6,9.7,0.271,0.422,0.346,0.768,0.278,0.405,0.335,0.33,28.4
Baltimore Orioles,home,Ryan O'Hearn,656811,777343,"O'Hearn, Ryan",2025.0,31.0,229.0,263.0,69.0,49.0,9.0,0.0,11.0,44.0,27.0,16.7,10.3,0.301,0.485,0.384,0.869,0.308,0.499,0.379,0.384,27.7
